accessCount,identifier,identifierType,category,outOfProcess,type,intervalBegin,intervalEnd,intervalBeginMs,intervalEndMs
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-17T22:00:05.280Z,2024-09-17T22:01:20.132Z,0,260
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-17T22:28:40.926Z,2024-09-17T22:29:55.836Z,5963,6224
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-17T22:28:59.113Z,2024-09-17T22:29:59.438Z,6026,6236
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-17T22:28:59.114Z,2024-09-17T22:30:03.784Z,6027,6251
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-17T22:28:59.115Z,2024-09-17T22:30:14.033Z,6027,6287
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-17T22:28:59.116Z,2024-09-17T22:30:04.114Z,6027,6252
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-17T22:29:00.742Z,2024-09-17T22:30:02.919Z,6032,6248
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-17T22:29:02.153Z,2024-09-17T22:30:14.172Z,6037,6287
0,com.apple.Bridge,bundleID,photos,,access,2024-09-17T22:30:05.255Z,2024-09-17T22:31:20.196Z,6256,6517
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-17T22:30:21.823Z,2024-09-17T22:31:36.805Z,6314,6575
0,com.apple.weather,bundleID,location,,access,2024-09-17T22:48:44.488Z,2024-09-17T22:48:54.490Z,10147,10181
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-17T22:54:35.892Z,2024-09-17T22:55:37.063Z,11368,11581
0,com.apple.findmy,bundleID,contacts,,access,2024-09-17T23:25:11.426Z,2024-09-17T23:25:11.492Z,17748,17748
0,com.apple.Bridge,bundleID,photos,,access,2024-09-17T23:25:11.520Z,2024-09-17T23:25:11.909Z,17748,17750
0,com.apple.Bridge,bundleID,contacts,,access,2024-09-17T23:25:11.896Z,2024-09-17T23:25:12.064Z,17750,17750
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-17T23:25:18.287Z,2024-09-17T23:26:39.996Z,17772,18056
0,com.apple.weather,bundleID,location,,access,2024-09-17T23:25:18.288Z,2024-09-17T23:25:28.284Z,17772,17807
0,com.apple.findmy,bundleID,contacts,,access,2024-09-17T23:25:27.251Z,2024-09-17T23:25:42.146Z,17803,17855
0,com.apple.Bridge,bundleID,photos,,access,2024-09-17T23:25:27.251Z,2024-09-17T23:25:42.170Z,17803,17855
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-17T23:25:27.251Z,2024-09-17T23:26:39.996Z,17803,18056
0,com.apple.Maps,bundleID,contacts,,access,2024-09-17T23:25:27.251Z,2024-09-17T23:26:39.996Z,17803,18056
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-17T23:25:27.254Z,2024-09-17T23:26:42.188Z,17803,18064
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-17T23:25:27.258Z,2024-09-17T23:25:42.152Z,17803,17855
0,com.apple.mobileslideshow,bundleID,contacts,,access,2024-09-17T23:25:27.262Z,2024-09-17T23:25:42.151Z,17803,17855
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-17T23:25:27.262Z,2024-09-17T23:25:42.158Z,17803,17855
0,com.apple.mobileslideshow,bundleID,mediaLibrary,,access,2024-09-17T23:25:27.287Z,2024-09-17T23:25:42.151Z,17803,17855
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-17T23:25:27.291Z,2024-09-17T23:25:42.156Z,17803,17855
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-17T23:25:27.323Z,2024-09-17T23:25:42.149Z,17803,17855
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-17T23:25:50.070Z,2024-09-17T23:25:50.271Z,17882,17883
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-17T23:26:23.514Z,2024-09-17T23:26:23.729Z,17999,17999
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-17T23:29:25.170Z,2024-09-17T23:30:42.543Z,18630,18899
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-17T23:29:25.182Z,2024-09-17T23:30:53.629Z,18630,18937
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-17T23:29:25.185Z,2024-09-17T23:30:57.523Z,18630,18951
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-17T23:29:25.186Z,2024-09-17T23:30:42.845Z,18630,18900
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-17T23:29:25.187Z,2024-09-17T23:30:52.176Z,18630,18932
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-17T23:29:26.089Z,2024-09-17T23:30:45.438Z,18633,18909
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-17T23:29:28.256Z,2024-09-17T23:31:00.605Z,18641,18962
0,com.apple.Bridge,bundleID,photos,,access,2024-09-17T23:34:07.974Z,2024-09-17T23:35:08.377Z,19613,19823
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-17T23:55:49.795Z,2024-09-17T23:56:50.070Z,24138,24347
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T00:29:36.388Z,2024-09-18T00:30:51.376Z,31182,31443
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T00:29:36.390Z,2024-09-18T00:30:43.226Z,31182,31414
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T00:29:36.391Z,2024-09-18T00:30:51.376Z,31182,31443
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T00:29:36.392Z,2024-09-18T00:30:36.398Z,31182,31391
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T00:29:36.392Z,2024-09-18T00:30:36.448Z,31182,31391
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T00:29:37.326Z,2024-09-18T00:30:37.790Z,31185,31395
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T00:29:39.564Z,2024-09-18T00:30:54.570Z,31193,31454
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T01:29:49.005Z,2024-09-18T01:30:52.179Z,43739,43958
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T01:29:49.008Z,2024-09-18T01:30:49.685Z,43739,43950
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T01:29:49.008Z,2024-09-18T01:30:49.002Z,43739,43947
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T01:29:49.009Z,2024-09-18T01:30:59.079Z,43739,43982
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T01:29:49.009Z,2024-09-18T01:31:03.996Z,43739,43999
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T01:29:49.849Z,2024-09-18T01:30:51.577Z,43742,43956
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T01:29:52.149Z,2024-09-18T01:31:04.004Z,43750,43999
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T02:25:26.033Z,2024-09-18T02:27:30.010Z,55338,55769
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T02:36:03.201Z,2024-09-18T02:37:03.260Z,57552,57761
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T02:36:03.203Z,2024-09-18T02:37:04.459Z,57552,57765
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T02:36:03.204Z,2024-09-18T02:37:18.110Z,57552,57813
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T02:36:03.204Z,2024-09-18T02:37:08.266Z,57552,57779
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T02:36:03.205Z,2024-09-18T02:37:18.110Z,57552,57813
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T02:36:04.084Z,2024-09-18T02:37:04.459Z,57555,57765
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T02:36:06.368Z,2024-09-18T02:37:21.393Z,57563,57824
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-18T02:43:23.602Z,2024-09-18T02:44:40.804Z,59083,59352
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T02:55:57.818Z,2024-09-18T02:56:58.382Z,61705,61915
0,com.apple.weather,bundleID,location,,access,2024-09-18T03:11:19.425Z,2024-09-18T03:11:29.429Z,64908,64943
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T03:37:10.098Z,2024-09-18T03:38:10.096Z,70298,70506
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T03:37:10.099Z,2024-09-18T03:38:10.572Z,70298,70508
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T03:37:10.100Z,2024-09-18T03:38:24.424Z,70298,70556
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T03:37:10.101Z,2024-09-18T03:38:24.951Z,70298,70558
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T03:37:10.102Z,2024-09-18T03:38:11.873Z,70298,70513
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T03:37:11.702Z,2024-09-18T03:38:13.691Z,70303,70519
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T03:37:13.284Z,2024-09-18T03:38:28.277Z,70309,70570
0,com.apple.weather,bundleID,location,,access,2024-09-18T03:45:18.121Z,2024-09-18T03:45:28.122Z,71994,72029
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-18T03:45:18.135Z,2024-09-18T03:47:56.899Z,71994,72546
0,com.apple.mobileslideshow,bundleID,photos,,access,2024-09-18T03:49:31.154Z,2024-09-18T03:49:32.287Z,72874,72878
0,com.apple.mobileslideshow,bundleID,photos,,access,2024-09-18T03:49:54.468Z,2024-09-18T03:49:55.317Z,72955,72958
0,com.apple.weather,bundleID,location,,access,2024-09-18T04:21:07.067Z,2024-09-18T04:21:17.066Z,79464,79498
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T04:33:46.875Z,2024-09-18T04:34:50.646Z,82104,82326
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T04:37:59.983Z,2024-09-18T04:39:00.049Z,82984,83193
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T04:37:59.985Z,2024-09-18T04:39:00.063Z,82984,83193
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T04:37:59.986Z,2024-09-18T04:39:02.041Z,82984,83200
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T04:37:59.987Z,2024-09-18T04:39:14.881Z,82984,83245
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T04:37:59.988Z,2024-09-18T04:39:00.082Z,82984,83193
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T04:38:00.712Z,2024-09-18T04:39:01.724Z,82987,83199
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T04:38:03.115Z,2024-09-18T04:39:18.027Z,82995,83256
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-18T04:45:28.843Z,2024-09-18T04:48:58.816Z,84544,85274
0,com.apple.weather,bundleID,location,,access,2024-09-18T04:47:14.914Z,2024-09-18T04:47:24.916Z,84913,84948
0,com.apple.weather,bundleID,location,,access,2024-09-18T04:52:25.999Z,2024-09-18T04:52:36.002Z,85994,86029
0,com.apple.weather,bundleID,location,,access,2024-09-18T04:57:41.367Z,2024-09-18T04:57:51.921Z,87091,87127
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T04:57:51.933Z,2024-09-18T04:57:51.933Z,87127,87127
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T04:57:52.079Z,2024-09-18T04:57:52.444Z,87128,87129
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T04:57:52.089Z,2024-09-18T04:57:57.126Z,87128,87145
0,com.apple.Maps,bundleID,location,,access,2024-09-18T04:57:53.908Z,2024-09-18T04:58:03.911Z,87134,87169
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T04:57:58.106Z,2024-09-18T04:58:08.115Z,87149,87183
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T04:57:58.248Z,2024-09-18T04:58:02.448Z,87149,87164
0,com.burbn.instagram,bundleID,photos,,access,2024-09-18T04:58:01.782Z,2024-09-18T04:59:51.341Z,87161,87542
0,com.burbn.instagram,bundleID,photos,,access,2024-09-18T04:58:01.801Z,2024-09-18T04:58:56.253Z,87162,87351
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T04:58:09.618Z,2024-09-18T04:58:24.620Z,87189,87241
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T04:58:40.084Z,2024-09-18T04:58:50.078Z,87295,87329
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:08:43.204Z,2024-09-18T05:09:44.519Z,89391,89604
0,com.apple.weather,bundleID,location,,access,2024-09-18T05:11:51.503Z,2024-09-18T05:12:01.508Z,90045,90080
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:16:33.083Z,2024-09-18T05:17:34.261Z,91024,91237
0,com.apple.weather,bundleID,location,,access,2024-09-18T05:29:24.035Z,2024-09-18T05:29:34.039Z,93704,93739
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:29:38.024Z,2024-09-18T05:31:42.950Z,93752,94187
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:36:23.569Z,2024-09-18T05:37:27.004Z,95162,95383
0,com.apple.weather,bundleID,location,,access,2024-09-18T05:38:41.017Z,2024-09-18T05:38:51.015Z,95640,95675
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T05:39:16.027Z,2024-09-18T05:40:19.993Z,95762,95984
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T05:39:16.028Z,2024-09-18T05:40:16.068Z,95762,95970
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T05:39:16.030Z,2024-09-18T05:40:31.014Z,95762,96022
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:39:16.031Z,2024-09-18T05:40:31.024Z,95762,96022
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T05:39:16.032Z,2024-09-18T05:40:31.019Z,95762,96022
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T05:39:16.961Z,2024-09-18T05:40:20.019Z,95765,95984
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T05:39:19.200Z,2024-09-18T05:40:34.189Z,95773,96033
0,com.apple.weather,bundleID,location,,access,2024-09-18T05:39:31.773Z,2024-09-18T05:39:41.777Z,95816,95851
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:39:41.386Z,2024-09-18T05:39:41.388Z,95850,95850
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:39:41.465Z,2024-09-18T05:39:41.465Z,95850,95850
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:39:41.472Z,2024-09-18T05:39:41.486Z,95850,95850
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:39:41.632Z,2024-09-18T05:39:41.943Z,95851,95852
0,com.apple.weather,bundleID,location,,access,2024-09-18T05:39:42.430Z,2024-09-18T05:39:52.434Z,95853,95888
0,com.apple.Maps,bundleID,location,,access,2024-09-18T05:39:43.420Z,2024-09-18T05:39:53.530Z,95857,95892
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-18T05:42:40.150Z,2024-09-18T05:47:40.317Z,96471,97514
0,com.apple.weather,bundleID,location,,access,2024-09-18T05:47:36.939Z,2024-09-18T05:47:46.930Z,97503,97537
0,com.apple.weather,bundleID,location,,access,2024-09-18T05:48:29.527Z,2024-09-18T05:48:39.528Z,97685,97720
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T05:59:45.900Z,2024-09-18T05:59:46.481Z,100036,100038
0,com.apple.Maps,bundleID,location,,access,2024-09-18T05:59:49.278Z,2024-09-18T05:59:59.283Z,100048,100083
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:00:04.821Z,2024-09-18T06:00:14.828Z,100102,100137
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:00:05.535Z,2024-09-18T06:00:05.592Z,100105,100105
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:00:05.592Z,2024-09-18T06:00:05.704Z,100105,100105
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:00:11.721Z,2024-09-18T06:00:11.746Z,100126,100126
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:00:11.743Z,2024-09-18T06:00:11.849Z,100126,100127
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:00:13.490Z,2024-09-18T06:00:13.626Z,100132,100133
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:00:13.542Z,2024-09-18T06:00:13.542Z,100132,100132
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:00:13.566Z,2024-09-18T06:00:13.593Z,100133,100133
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:00:51.873Z,2024-09-18T06:01:09.244Z,100266,100326
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:00:51.885Z,2024-09-18T06:00:51.951Z,100266,100266
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:00:51.900Z,2024-09-18T06:00:51.955Z,100266,100266
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:00:59.247Z,2024-09-18T06:00:59.305Z,100291,100291
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:00:59.264Z,2024-09-18T06:00:59.309Z,100291,100292
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:01:02.912Z,2024-09-18T06:01:02.913Z,100304,100304
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:01:02.933Z,2024-09-18T06:01:02.998Z,100304,100304
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:01:27.821Z,2024-09-18T06:01:39.990Z,100391,100433
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:01:27.907Z,2024-09-18T06:02:32.766Z,100391,100616
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T06:01:32.643Z,2024-09-18T06:02:33.117Z,100407,100618
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T06:01:32.673Z,2024-09-18T06:02:47.600Z,100407,100668
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T06:01:32.676Z,2024-09-18T06:02:34.920Z,100407,100624
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T06:01:33.522Z,2024-09-18T06:03:55.738Z,100410,100905
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T06:01:33.543Z,2024-09-18T06:02:34.569Z,100410,100623
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T06:01:35.725Z,2024-09-18T06:02:37.941Z,100418,100634
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:01:40.025Z,2024-09-18T06:01:41.010Z,100433,100436
0,com.apple.reminders,bundleID,contacts,,access,2024-09-18T06:02:10.080Z,2024-09-18T06:03:25.080Z,100537,100798
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:02:52.873Z,2024-09-18T06:02:59.321Z,100686,100709
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-18T06:06:52.593Z,2024-09-18T06:13:32.004Z,101519,102908
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T06:12:53.002Z,2024-09-18T06:12:53.002Z,102772,102772
0,com.apple.Maps,bundleID,location,,access,2024-09-18T06:19:59.486Z,2024-09-18T06:20:09.477Z,104255,104289
0,com.apple.Maps,bundleID,location,,access,2024-09-18T06:22:53.965Z,2024-09-18T06:23:03.968Z,104861,104896
0,com.apple.Maps,bundleID,contacts,,access,2024-09-18T06:22:54.104Z,2024-09-18T06:24:11.107Z,104861,105129
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:30:29.043Z,2024-09-18T06:30:51.166Z,106443,106520
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:30:57.005Z,2024-09-18T06:31:35.980Z,106540,106675
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:31:46.337Z,2024-09-18T06:32:20.079Z,106711,106829
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T06:31:51.497Z,2024-09-18T06:32:01.570Z,106729,106764
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T06:32:08.044Z,2024-09-18T06:32:27.378Z,106787,106854
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T06:32:29.235Z,2024-09-18T06:32:39.238Z,106861,106895
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:32:46.113Z,2024-09-18T06:33:29.283Z,106919,107069
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:33:03.715Z,2024-09-18T06:33:20.857Z,106980,107040
0,com.apple.Maps,bundleID,location,,access,2024-09-18T06:33:04.158Z,2024-09-18T06:33:14.177Z,106982,107017
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:33:04.366Z,2024-09-18T06:33:15.983Z,106983,107023
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:35:18.433Z,2024-09-18T06:35:37.915Z,107449,107516
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:35:18.439Z,2024-09-18T06:35:28.461Z,107449,107484
0,com.apple.mobilesafari,bundleID,location,,access,2024-09-18T06:35:38.009Z,2024-09-18T06:35:48.008Z,107517,107551
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:38:20.148Z,2024-09-18T06:38:40.276Z,108080,108150
0,com.apple.mobileslideshow,bundleID,contacts,,access,2024-09-18T06:39:05.905Z,2024-09-18T06:39:05.911Z,108239,108239
0,com.apple.mobileslideshow,bundleID,mediaLibrary,,access,2024-09-18T06:39:05.911Z,2024-09-18T06:39:05.911Z,108239,108239
0,com.apple.mobileslideshow,bundleID,photos,,access,2024-09-18T06:39:06.037Z,2024-09-18T06:39:33.439Z,108240,108335
0,com.apple.mobileslideshow,bundleID,contacts,,access,2024-09-18T06:39:06.250Z,2024-09-18T06:39:33.439Z,108241,108335
0,com.apple.mobileslideshow,bundleID,mediaLibrary,,access,2024-09-18T06:39:07.021Z,2024-09-18T06:39:33.439Z,108243,108335
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:39:16.135Z,2024-09-18T06:39:26.139Z,108275,108310
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:42:56.625Z,2024-09-18T06:43:06.627Z,109041,109076
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:43:24.058Z,2024-09-18T06:43:37.695Z,109137,109184
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:44:50.471Z,2024-09-18T06:45:02.854Z,109437,109480
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:44:53.814Z,2024-09-18T06:45:03.821Z,109449,109483
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:50:18.942Z,2024-09-18T06:50:28.943Z,110579,110613
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:50:29.155Z,2024-09-18T06:50:39.208Z,110614,110649
0,com.apple.Maps,bundleID,location,,access,2024-09-18T06:53:24.885Z,2024-09-18T06:53:39.654Z,111225,111276
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:53:25.869Z,2024-09-18T06:53:35.870Z,111228,111263
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:54:26.028Z,2024-09-18T06:54:40.950Z,111437,111489
0,com.apple.Maps,bundleID,location,,access,2024-09-18T06:54:26.096Z,2024-09-18T06:54:36.102Z,111438,111473
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:54:27.222Z,2024-09-18T06:54:37.227Z,111442,111476
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:55:55.056Z,2024-09-18T06:56:10.160Z,111747,111799
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:55:55.087Z,2024-09-18T06:56:05.096Z,111747,111782
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:56:24.056Z,2024-09-18T06:56:34.054Z,111848,111882
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:56:26.307Z,2024-09-18T06:56:36.311Z,111856,111890
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T06:56:27.813Z,2024-09-18T06:56:32.930Z,111861,111879
0,com.apple.weather,bundleID,location,,access,2024-09-18T06:58:52.464Z,2024-09-18T06:59:02.466Z,112364,112398
0,com.google.Maps,bundleID,location,,access,2024-09-18T06:59:48.455Z,2024-09-18T06:59:58.459Z,112558,112593
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:00:57.563Z,2024-09-18T07:01:17.527Z,112798,112868
0,com.apple.Passbook,bundleID,location,,access,2024-09-18T07:01:53.557Z,2024-09-18T07:02:12.922Z,112993,113060
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:02:01.722Z,2024-09-18T07:02:19.715Z,113021,113084
0,com.apple.weather,bundleID,location,,access,2024-09-18T07:02:07.710Z,2024-09-18T07:02:17.710Z,113042,113077
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:03:56.887Z,2024-09-18T07:04:06.889Z,113422,113456
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:04:08.635Z,2024-09-18T07:04:18.722Z,113463,113498
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:04:10.532Z,2024-09-18T07:04:20.535Z,113469,113504
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:05:15.021Z,2024-09-18T07:05:25.177Z,113693,113729
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T07:05:15.347Z,2024-09-18T07:06:16.711Z,113694,113908
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:05:49.155Z,2024-09-18T07:05:53.584Z,113812,113827
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:05:49.216Z,2024-09-18T07:07:13.151Z,113812,114104
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T07:05:56.545Z,2024-09-18T07:06:43.924Z,113838,114002
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:05:57.909Z,2024-09-18T07:05:57.910Z,113842,113842
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:05:57.917Z,2024-09-18T07:06:01.005Z,113842,113853
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:06:00.012Z,2024-09-18T07:06:10.116Z,113850,113885
0,com.apple.weather,bundleID,location,,access,2024-09-18T07:07:30.845Z,2024-09-18T07:07:40.848Z,114165,114200
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:09:15.778Z,2024-09-18T07:09:33.609Z,114530,114592
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:09:37.535Z,2024-09-18T07:09:55.863Z,114606,114669
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:10:06.605Z,2024-09-18T07:10:16.609Z,114707,114742
0,ph.telegra.Telegraph,bundleID,contacts,,access,2024-09-18T07:10:07.873Z,2024-09-18T07:11:22.864Z,114711,114972
0,com.apple.weather,bundleID,location,,access,2024-09-18T07:10:17.847Z,2024-09-18T07:10:27.868Z,114746,114781
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:10:17.985Z,2024-09-18T07:10:35.227Z,114746,114806
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:10:35.316Z,2024-09-18T07:10:49.493Z,114807,114856
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:11:04.399Z,2024-09-18T07:11:24.530Z,114908,114978
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:11:29.710Z,2024-09-18T07:13:23.741Z,114996,115392
